eprew,rc,rg,rl,ro,ry
-0.645039975643158,-0.15000000596046448,-0.13010463118553162,-0.2842206656932831,0.0,-0.0807146281003952
-0.6924516558647156,-0.15000000596046448,-0.13219980895519257,-0.3162403404712677,0.0,-0.09401151537895203
-0.7459390759468079,-0.15000000596046448,-0.13471031188964844,-0.35235199332237244,0.0,-0.10887675732374191
-0.7180292010307312,-0.07500000298023224,-0.13042953610420227,-0.38832753896713257,0.0,-0.12427212297916412
-0.7180292010307312,-0.07500000298023224,-0.13042953610420227,-0.38832753896713257,0.0,-0.12427212297916412
-0.7180292010307312,-0.07500000298023224,-0.13042953610420227,-0.38832753896713257,0.0,-0.12427212297916412
-0.7180292010307312,-0.07500000298023224,-0.13042953610420227,-0.38832753896713257,0.0,-0.12427212297916412
-0.7180292010307312,-0.07500000298023224,-0.13042953610420227,-0.38832753896713257,0.0,-0.12427212297916412
-0.7118234634399414,-0.07164178788661957,-0.1276012808084488,-0.3876098394393921,0.0,-0.12497056275606155
-0.6982421278953552,-0.0648648664355278,-0.12065901607275009,-0.3860355615615845,0.0,-0.12668268382549286
-0.6635212302207947,-0.050526317209005356,-0.10302143543958664,-0.38088157773017883,0.0,-0.12909190356731415
-0.5945262908935547,-0.006000000052154064,-0.07174737751483917,-0.3799496591091156,0.0,-0.13682921230793
-0.5945262908935547,-0.006000000052154064,-0.07174737751483917,-0.3799496591091156,0.0,-0.13682921230793
-0.5945262908935547,-0.006000000052154064,-0.07174737751483917,-0.3799496591091156,0.0,-0.13682921230793
-0.5945262908935547,-0.006000000052154064,-0.07174737751483917,-0.3799496591091156,0.0,-0.13682921230793
-0.5908345580101013,-0.0044999998062849045,-0.06997162103652954,-0.37946638464927673,0.0,-0.1368965059518814
-0.5757157206535339,0.0,-0.061577633023262024,-0.3773096799850464,0.0,-0.13682837784290314
-0.546717643737793,0.0,-0.03881534934043884,-0.3720666170120239,0.0,-0.13583561778068542
-0.4827733635902405,0.0,0.020631443709135056,-0.3705889880657196,0.0,-0.13281574845314026
-0.4827733635902405,0.0,0.020631443709135056,-0.3705889880657196,0.0,-0.13281574845314026
-0.4827733635902405,0.0,0.020631443709135056,-0.3705889880657196,0.0,-0.13281574845314026
-0.4827733635902405,0.0,0.020631443709135056,-0.3705889880657196,0.0,-0.13281574845314026
-0.4827733635902405,0.0,0.020631443709135056,-0.3705889880657196,0.0,-0.13281574845314026
-0.47855550050735474,0.0,0.02587481029331684,-0.3720865845680237,0.0,-0.13234366476535797
-0.46317970752716064,0.0,0.04148029908537865,-0.37461981177330017,0.0,-0.13004015386104584
-0.41745033860206604,0.0,0.09355147927999496,-0.3864472806453705,0.0,-0.12455450743436813
-0.3630625605583191,0.0,0.161595419049263,-0.40674495697021484,0.0,-0.11791297048330307
-0.3630625605583191,0.0,0.161595419049263,-0.40674495697021484,0.0,-0.11791297048330307
-0.3630625605583191,0.0,0.161595419049263,-0.40674495697021484,0.0,-0.11791297048330307
-0.3630625605583191,0.0,0.161595419049263,-0.40674495697021484,0.0,-0.11791297048330307
-0.3610435426235199,0.0,0.1647774875164032,-0.4080028235912323,0.0,-0.11781814694404602
-0.34958210587501526,-0.001500000013038516,0.18349847197532654,-0.4150083065032959,0.0,-0.11657223105430603
-0.3230860233306885,-0.001500000013038516,0.2249123901128769,-0.4323568046092987,0.0,-0.11414157599210739
-0.2673923373222351,-0.001500000013038516,0.3332604467868805,-0.4892275035381317,0.0,-0.10992525517940521
-0.2673923373222351,-0.001500000013038516,0.3332604467868805,-0.4892275035381317,0.0,-0.10992525517940521
-0.2673923373222351,-0.001500000013038516,0.3332604467868805,-0.4892275035381317,0.0,-0.10992525517940521
-0.2673923373222351,-0.001500000013038516,0.3332604467868805,-0.4892275035381317,0.0,-0.10992525517940521
-0.2673923373222351,-0.001500000013038516,0.3332604467868805,-0.4892275035381317,0.0,-0.10992525517940521
