eprew,rc,rg,rl,ro,ry
-0.38269248604774475,-0.15000000596046448,0.01252000778913498,-0.21477694809436798,0.0,-0.030435757711529732
-0.42100226879119873,-0.15000000596046448,0.03386814892292023,-0.26655304431915283,0.0,-0.03831738233566284
-0.4449262320995331,-0.15000000596046448,0.03483690321445465,-0.2884860038757324,0.0,-0.04127715155482292
-0.44513630867004395,-0.15000000596046448,0.035876356065273285,-0.28926321864128113,0.0,-0.0417494922876358
-0.4632655084133148,-0.15000000596046448,0.04126319661736488,-0.3090071976184845,0.0,-0.045521508902311325
-0.48027005791664124,-0.15000000596046448,0.040337782353162766,-0.32289236783981323,0.0,-0.04771549254655838
-0.510169506072998,-0.1265060305595398,0.06292352080345154,-0.3884231150150299,0.0,-0.058163926005363464
-0.513685941696167,-0.12678571045398712,0.06264033913612366,-0.3909853994846344,0.0,-0.058555182069540024
-0.5353122353553772,-0.11833333224058151,0.06011718511581421,-0.4147188067436218,0.0,-0.06237727031111717
-0.5985864996910095,-0.09449999779462814,0.05627122148871422,-0.4862861633300781,0.0,-0.07407157868146896
-0.6153302192687988,-0.09000000357627869,0.055580850690603256,-0.5038754940032959,0.0,-0.0770355686545372
-0.6384401917457581,-0.07649999856948853,0.05799400061368942,-0.5364643931388855,0.0,-0.08346982300281525
-0.6544851660728455,-0.061500001698732376,0.05965041369199753,-0.5625590682029724,0.0,-0.0900764912366867
-0.6548301577568054,-0.05849999934434891,0.06137336045503616,-0.5663537383079529,0.0,-0.09134975075721741
-0.6595332622528076,-0.03750000149011612,0.06841857731342316,-0.591025710105896,0.0,-0.09942618757486343
-0.6602100133895874,-0.035999998450279236,0.06897718459367752,-0.5930864810943604,0.0,-0.10010068118572235
-0.6508380174636841,-0.014999999664723873,0.07550875097513199,-0.6042847037315369,0.0,-0.10706207156181335
-0.6274504661560059,-0.0044999998062849045,0.0808616504073143,-0.5942577719688416,0.0,-0.10955440998077393
-0.6170477271080017,-0.0044999998062849045,0.07519539445638657,-0.5784229040145874,0.0,-0.10932030528783798
