eprew,rc,rg,rl,ro,ry
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.37464240193367004,0.0,0.10239919275045395,-0.3676093816757202,0.0,-0.10943222045898438
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.3761409521102905,0.0,0.09874206781387329,-0.3643370270729065,0.0,-0.11054597795009613
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.32392606139183044,0.0,0.13877415657043457,-0.3541161119937897,0.0,-0.10858403146266937
-0.33067014813423157,0.0,0.13224714994430542,-0.3544336259365082,0.0,-0.10848363488912582
