eprew,rc,rg,rl,ro,ry
-0.36257803440093994,0.0,0.18327735364437103,-0.4326775074005127,0.0,-0.11317787319421768
-0.35729116201400757,0.0,0.18679477274417877,-0.43222668766975403,0.0,-0.11185923963785172
-0.35636264085769653,0.0,0.18778271973133087,-0.4326644837856293,0.0,-0.11148086935281754
-0.35495197772979736,0.0,0.18850083649158478,-0.43203097581863403,0.0,-0.11142183840274811
-0.3530743718147278,0.0,0.18866164982318878,-0.4306594133377075,0.0,-0.11107659339904785
-0.3472767174243927,0.0,0.19148270785808563,-0.42857030034065247,0.0,-0.11018911749124527
-0.33979010581970215,0.0,0.1929655373096466,-0.42337483167648315,0.0,-0.10938078910112381
-0.3273078501224518,0.0,0.19801968336105347,-0.4175868332386017,0.0,-0.10774066299200058
-0.3183795213699341,0.0,0.20346203446388245,-0.4141334891319275,0.0,-0.10770802199840546
-0.3117107152938843,0.0,0.20813773572444916,-0.4123729467391968,0.0,-0.10747551918029785
-0.30935606360435486,-0.001500000013038516,0.20903578400611877,-0.41004595160484314,0.0,-0.10684584826231003
-0.307680606842041,-0.001500000013038516,0.21043333411216736,-0.4098481833934784,0.0,-0.1067657321691513
-0.3006989657878876,-0.003000000026077032,0.21849218010902405,-0.40982869267463684,0.0,-0.10636244714260101
-0.2888678014278412,-0.003000000026077032,0.23011358082294464,-0.4100182354450226,0.0,-0.1059630960226059
-0.276008278131485,-0.003000000026077032,0.24159225821495056,-0.40890854597091675,0.0,-0.10569194704294205
-0.25365668535232544,-0.0044999998062849045,0.2639659643173218,-0.40797320008277893,0.0,-0.10514939576387405
-0.23763693869113922,-0.0044999998062849045,0.280820369720459,-0.40885093808174133,0.0,-0.10510632395744324
-0.23155948519706726,-0.0044999998062849045,0.28894850611686707,-0.4109720289707184,0.0,-0.1050359308719635
-0.22913433611392975,-0.0044999998062849045,0.29199880361557007,-0.41155120730400085,0.0,-0.10508190840482712
-0.22496837377548218,-0.0044999998062849045,0.2969968318939209,-0.41243991255760193,0.0,-0.1050252765417099
-0.21132785081863403,-0.0044999998062849045,0.31250184774398804,-0.41438034176826477,0.0,-0.10494934022426605
-0.1964310258626938,-0.0044999998062849045,0.3256910741329193,-0.41294145584106445,0.0,-0.10468059778213501
-0.17287608981132507,-0.003000000026077032,0.3506930470466614,-0.41515225172042847,0.0,-0.10541687160730362
-0.1529490053653717,-0.003000000026077032,0.3650296926498413,-0.4094136953353882,0.0,-0.10556500405073166
