eprew,rc,rg,rl,ro,ry
0.23234154284000397,-0.001500000013038516,0.532015323638916,-0.22141383588314056,-0.00016940486966632307,-0.07659056782722473
0.22557604312896729,-0.001500000013038516,0.5264009833335876,-0.2224239706993103,-0.00016560278891120106,-0.07673536986112595
0.21792639791965485,0.0,0.5216198563575745,-0.22632189095020294,-1.125902053900063e-05,-0.07736029475927353
0.2443777620792389,0.0,0.5361118912696838,-0.2174527645111084,-1.0198835298069753e-05,-0.07427117228507996
0.2288137674331665,-0.003000000026077032,0.524415910243988,-0.21783049404621124,-0.0003016518603544682,-0.07447001338005066
0.2340538054704666,-0.0044999998062849045,0.5227667093276978,-0.21158017218112946,-0.00048326802789233625,-0.07214948534965515
0.2166038453578949,-0.007499999832361937,0.5142700672149658,-0.21578428149223328,-0.0008469585445709527,-0.07353498786687851
0.21736277639865875,-0.007499999832361937,0.5130835175514221,-0.21346086263656616,-0.0008455938077531755,-0.07391425967216492
0.2245998978614807,-0.007499999832361937,0.5151558518409729,-0.20944654941558838,-0.0008455938077531755,-0.07276380062103271
0.20366264879703522,-0.008999999612569809,0.5038871765136719,-0.21513301134109497,-0.0008986974135041237,-0.07519279420375824
0.23605355620384216,-0.010499999858438969,0.5146705508232117,-0.19766506552696228,-0.0010102253872901201,-0.06944169849157333
0.23978102207183838,-0.010499999858438969,0.5158332586288452,-0.19585354626178741,-0.0008919625543057919,-0.0688067302107811
0.2421371042728424,-0.008999999612569809,0.5174560546875,-0.1965181827545166,-0.0007542692474089563,-0.06904648244380951
0.2508702874183655,-0.0044999998062849045,0.5228336453437805,-0.1972530335187912,-0.0002544363960623741,-0.06995586305856705
0.25269925594329834,-0.0044999998062849045,0.5247052907943726,-0.19817368686199188,-0.00026280409656465054,-0.06906949728727341
0.24591459333896637,-0.0044999998062849045,0.5218954682350159,-0.20112036168575287,-0.0002511134371161461,-0.07010938972234726
0.24988092482089996,-0.0044999998062849045,0.5199798345565796,-0.1970124989748001,-0.00019052033894695342,-0.06839588284492493
0.25431784987449646,-0.0044999998062849045,0.5242975950241089,-0.19705083966255188,-0.00017817638581618667,-0.06825071573257446
0.24781954288482666,-0.003000000026077032,0.5209970474243164,-0.2003665417432785,-7.723553426330909e-05,-0.06973374634981155
0.24043330550193787,-0.001500000013038516,0.517564058303833,-0.20432834327220917,-1.9694320144481026e-05,-0.07128270715475082
0.24894565343856812,-0.003000000026077032,0.5223374962806702,-0.20050224661827087,-9.876329568214715e-05,-0.06979084014892578
